"id_estudo","titulo","autores","ano","doi","decisao_final","classificacao","proveniencia_tecnica","duplicata_de","arquivo_pdf","pagina_evidencia","corpus"
"NEW-0381","Artificial Intelligence in Medical Education: Transformative Potential, Current Applications, and Future Implications.","Izquierdo-Condoy JS, Arias-Intriago M, Montero Corrales L, Ortiz-Prado E.","2026","10.2196/77127","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0381.pdf","1","corpus_analitico_unico_tratado"
"NEW-0382","What Older Adults Need from Digital Loneliness Support: A Mixed-Methods Requirements Study","Zhao J, Or C.","2026","10.21203/rs.3.rs-9991723/v1","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0382.pdf","2","corpus_analitico_unico_tratado"
"NEW-0384","Multimodal Large Language Models in Medical Imaging: Current State and Future Directions","Yoojin Nam; D. Kim; Sunggu Kyung; Jinyoung Seo; Jeong Min Song; Jimin Kwon; Jihyun Kim; Wooyoung Jo; H J Park; Jimin Sung; Sangah Park; Heeyeon Kwon; T. H. Kwon; Kanghyun Kim; Namkug Kim","2025","10.3348/kjr.2025.0599","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0384.pdf","1","corpus_analitico_unico_tratado"
"NEW-0386","Security Implications of AI Chatbots in Health Care","Jingquan Li","2023","10.2196/47551","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0386.pdf","1","corpus_analitico_unico_tratado"
"NEW-0388","AI Methods for Implementation Science (AIM-IS): developing a framework, toolkit, and reporting standard for the responsible use of AI in implementation practice and research.","Fontaine G, Michie S, Beidas RS, Geng E, Fahim C, Powell BJ, Welch V, Thomas J, Chan J, Abbasgholizadeh-Rahimi S, Légaré F, Hastings J, Lambert SD, Presseau J, Straus SE, An R, Saran A, Taylor N.","2026","10.1186/s13012-026-01503-5","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0388.pdf","1","corpus_analitico_unico_tratado"
"NEW-0390","Artificial intelligence and digital health equity: a post-pandemic evidence synthesis and implementation safeguards framework.","Okwei ANN.","2026","10.3389/fdgth.2026.1785700","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0390.pdf","1","corpus_analitico_unico_tratado"
"NEW-0391","Auditing of AI: Legal, Ethical and Technical Approaches","Jakob Mökander","2023","10.1007/s44206-023-00074-y","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0391.pdf","1","corpus_analitico_unico_tratado"
"NEW-0399","A multi-agent RAG system for generating SCORM courses from enterprise documents.","Amirkhanova G, Amirkhanov B, Amirkhanov A, Aubakirova R.","2026","10.3389/frai.2026.1834985","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0399.pdf","1","corpus_analitico_unico_tratado"
"NEW-0401","Digital Trust and Transparency in Fintech: How AI and Blockchain Have Reshaped Consumer Confidence and Institutional Compliance","Abhishek Dodda","2023","10.53555/kuey.v29i4.9806","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0401.pdf","1","corpus_analitico_unico_tratado"
"NEW-0404","AI-Powered Chatbots for Education Delivery in Remote and Underserved Regions","David Frempong; Ginikachi Prisca Ifenatuora; Samuel Darkey Ofori","2020","10.54660/.ijfmr.2020.1.1.156-172","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0404.pdf","1","corpus_analitico_unico_tratado"
"NEW-0408","AI Governance in Regulated Cloud-Native Insurance Platforms","","2023","10.63282/3050-9416.ijaibdcms-v4i3p111","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0408.pdf","1","corpus_analitico_unico_tratado"
"NEW-0410","Talking surveys: How photorealistic embodied conversational agents shape response quality, engagement, and satisfaction.","Krajcovic M, Demcak P, Kuric E.","2026","10.3758/s13428-026-03091-0","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0410.pdf","1","corpus_analitico_unico_tratado"
"NEW-0411","Machine Learning-Based Data Extraction Tools in Healthcare: A Systematic Review.","Khalpey Z, Rorvig M, Khalpey ZI, Kumar U, Khaliel FH, King N.","2026","10.7759/cureus.107501","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0411.pdf","1","corpus_analitico_unico_tratado"
"NEW-0414","Equity at the point of care: auditing AI-supported resource allocation in obstetric emergencies.","Gao F, Xie D.","2026","10.3389/fpubh.2026.1774367","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0414.pdf","1","corpus_analitico_unico_tratado"
"NEW-0417","AI for IMPACTS Framework for Evaluating the Long-Term Real-World Impacts of AI-Powered Clinician Tools: Systematic Review and Narrative Synthesis","Christine Jacob; Noé Brasier; Emanuele Laurenzi; Sabina Heuss; Stavroula Mougiakakou; Arzu Çöltekin; Marc K. Peter","2024","10.2196/67485","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0417.pdf","1","corpus_analitico_unico_tratado"
"NEW-0421","Artificial Intelligence in Head and Neck Surgical Oncology: A State-of-the-Art Review.","Chen SX, Feucht M, Bhatt A, Farlow JL.","2026","10.3390/jcm15072767","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0421.pdf","1","corpus_analitico_unico_tratado"
"NEW-0422","The Manifesto for Teaching and Learning in a Time of Generative AI: A Critical Collective Stance to Better Navigate the Future","Aras Bozkurt; Junhong Xiao; Robert Farrow; John Y. H. Bai; Chrissi Nerantzi; Stephanie Moore; Jon Dron; Christian M. Stracke; Lenandlar Singh; Helen Crompton; Apostolos Koutropoulos; Evgeniy Terentev; Angelica Pazurek; Mark Nichols; Alexander M. Sidorkin; Eamon Costello; Steven Watson; Dorothy Mulligan; Sarah Honeychurch; Charles B. Hodges; Mike Sharples; Andrew Swindell; Isak Froumin; Ahmed Tlili; Patricia J. Slagter van Tryon; Melissa Bond; Maha Bali; Jing Leng; Kai Zhang; Mutlu Cukurova; Thomas K. F. Chiu; Kyungmee Lee; Stefan Hrastinski; Manuel B. Garcia; Ramesh C. Sharma; Bryan Alexander; Olaf Zawacki‐Richter; Henk Huijser; Petar Jandrić; Chanjin Zheng; Peter Shea; Josep M. Duart; Chryssa Themelis; Anton Vorochkov; Sunagül Sani-Bozkurt; Robert L. Moore; Tutaleni I. Asino","2024","10.55982/openpraxis.16.4.777","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0422.pdf","2","corpus_analitico_unico_tratado"
"NEW-0423","Artificial Intelligence in Dentistry: A Concise Review of Reporting Checklists and Guidelines.","Khurshid Z, Osathanon T, Shire MA, Schwendicke F, Samaranayake L.","2026","10.1016/j.identj.2025.109322","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0423.pdf","1","corpus_analitico_unico_tratado"
"NEW-0429","At the Dawn of Generative AI Era: A Tutorial-cum-Survey on New Frontiers in 6G Wireless Intelligence","Abdulkadir Çelik; Ahmed M. Eltawil","2024","10.1109/ojcoms.2024.3362271","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0429.pdf","2","corpus_analitico_unico_tratado"
"NEW-0430","Ethical Framework for Harnessing the Power of AI in Healthcare and Beyond","Sidra Nasir; Rizwan Ahmed Khan; Samita Bai","2024","10.1109/access.2024.3369912","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0430.pdf","1","corpus_analitico_unico_tratado"
"NEW-0431","Human-in-the-Loop Artificial Intelligence: A Systematic Review of Concepts, Methods, and Applications.","Lazaros K, Vrahatis AG, Kotsiantis S.","2026","10.3390/e28040377","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0431.pdf","1","corpus_analitico_unico_tratado"
"NEW-0432","Integrating Generative AI in University Teaching and Learning: A Model for Balanced Guidelines","Reynald M. Cacho","2024","10.24059/olj.v28i3.4508","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0432.pdf","2","corpus_analitico_unico_tratado"
"NEW-0433","Novel Abstract Screening Algorithm Using Delphi-Inspired Large Language Model Consensus for Systematic Reviews in Psychiatry: Nouvel algorithme de sélection des résumés utilisant un consensus issu d'un grand modèle de langage inspiré de la méthode Delphi pour les revues systématiques en psychiatrie.","Tolend M, Halabi R, Ghaouari K, Lau YCY, Alda M, Hintze A, Mulsant BH, Ortiz A.","2026","10.1177/07067437261445767","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0433.pdf","3","corpus_analitico_unico_tratado"
"NEW-0437","Backcasting the Trust Gap: A Strategic Road Map for Clinician Adoption of AI Diagnostics by 2040.","Yu Y.","2026","10.2196/94234","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0437.pdf","1","corpus_analitico_unico_tratado"
"NEW-0438","Generative AI and health misinformation: production, propagation, and mitigation-a systematic review.","Saeidnia HR, Jahani S, Ghiasi N, Keshavarz H.","2026","10.1186/s12889-025-26148-9","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0438.pdf","1","corpus_analitico_unico_tratado"
"NEW-0442","Authors’ Reply: Toward Retrieval-Grounded Evaluation for Conversational Large Language Model–Based Risk Assessment","Mohammad Amin Roshani; Xiangyu Zhou; Yao Qiang; Srinivasan Suresh; Steve Hicks; Usha Sethuraman; Dongxiao Zhu","2026","10.2196/91981","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0442.pdf","1","corpus_analitico_unico_tratado"
"NEW-0443","Breaking Barriers in Student Mental Health Care With AI-Enhanced Group Cognitive Behavioral Therapy: Pilot Feasibility Study.","Tulbure BT, Spătaru B, Rusu A, Faur D, Precupaș D, Trancă LM, Popa ȘG, Spătaru A.","2026","10.2196/84296","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0443.pdf","2","corpus_analitico_unico_tratado"
"NEW-0444","Expert perspectives on US regulatory approaches to large language models in healthcare.","Gilbert S, Dai T.","2026","10.1038/s41746-026-02787-z","central","central","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0444.pdf","1","corpus_analitico_unico_tratado"
"NEW-0446","Global Initiative on AI for Health (GI-AI4H): strategic priorities advancing governance across the United Nations.","Muralidharan V, Ng MY, AlSalamah S, Pujari S, Kalra K, Singh R, Schalet D, Olantuji T, Malpani R, Matin RN, Omiye JA, Zhao Y, Sands A, Reis A, Diaz Mendoza JE, Hernandez-Boussard T, Daneshjou R, Labrique AB.","2025","10.1038/s41746-025-01618-x","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0446.pdf","1","corpus_analitico_unico_tratado"
"NEW-0451","Artificial intelligence and health empowerment in rural communities and landslide- or avalanche-isolated contexts: real case at a fictitious location.","Krumsvik RJ, Slettvoll V.","2025","10.3389/fdgth.2025.1655154","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0451.pdf","1","corpus_analitico_unico_tratado"
"NEW-0453","Black-Box Access is Insufficient for Rigorous AI Audits","Stephen Casper; Carson Ezell; Charlotte Siegmann; Noam Kolt; Taylor Lynn Curtis; Ben Bucknall; Andreas Haupt; Kevin Wei; Jérémy Scheurer; Marius Hobbhahn; Lee Sharkey; Satyapriya Krishna; Marvin Von Hagen; Silas Alberti; Alan Chan; Qinyi Sun; Michael Gerovitch; David Bau; Max Tegmark; David Krueger; Dylan Hadfield-Menell","2024","10.1145/3630106.3659037","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0453.pdf","1","corpus_analitico_unico_tratado"
"NEW-0454","Exploring plausible futures for artificial intelligence in rural healthcare: insights from participatory foresight methods.","Cain T, Curtis R, Singh B, Smith AE, Brinsley J, Maher C, Davis A.","2026","10.3389/fdgth.2026.1750172","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0454.pdf","1","corpus_analitico_unico_tratado"
"NEW-0459","Data Governance in the Age of Large-Scale Data-Driven Language Technology","Yacine Jernite; Huu Du Nguyen; Stella Biderman; Anna Rogers; Maraim Masoud; Valentin Danchev; Samson Tan; Alexandra Sasha Luccioni; Nishant Subramani; Isaac Johnson; Gérard Dupont; Jesse Dodge; Kyle Lo; Zeerak Talat; Dragomir Radev; Aaron Gokaslan; Somaieh Nikpoor; Peter Henderson; Rishi Bommasani; Margaret Mitchell","2022","10.1145/3531146.3534637","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0459.pdf","1","corpus_analitico_unico_tratado"
"NEW-0465","Zero-Knowledge Process Verification: A Comprehensive Framework for a Distributed Healthcare System.","Krishnasamy S.","2026","10.30953/bhty.v9.430","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0465.pdf","1","corpus_analitico_unico_tratado"
"NEW-0466","AI integration in healthcare simulation debriefing: support or substitute?","Stocks L, Place M, Brazil V, Kainth R, Lowe B, Khan I, Kumar P.","2026","10.1186/s41077-026-00448-5","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0466.pdf","3","corpus_analitico_unico_tratado"
"NEW-0468","AI-driven high-risk pregnancy prediction: balancing early detection, anxiety, and discrimination in digital public health.","Ji Q, Wang M.","2026","10.3389/fpubh.2026.1752484","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0468.pdf","1","corpus_analitico_unico_tratado"
"NEW-0469","Comparative analysis of strategic vs. computational thinking in management.","Nyenno I.","2026","10.3389/frai.2026.1729797","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0469.pdf","1","corpus_analitico_unico_tratado"
"NEW-0476","A Comparative Analysis between Human-in-the-loop Systems and Large Language Models for Pattern Extraction Tasks","Maeda Hanafi; Yannis Katsis; Ishan Jindal; Lucian Popa","2022","10.18653/v1/2022.dash-1.7","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0476.pdf","1","corpus_analitico_unico_tratado"
"NEW-0478","Designing AI for distress: an iterative case study of a hierarchical agent for psychosocial support.","Patturajan V, Ravikumar D, Narayanan S, Krishnamurthy V, Santhosh S.","2026","10.3389/frai.2026.1772215","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0478.pdf","1","corpus_analitico_unico_tratado"
"NEW-0479","Designing an AI-Predictive Maintenance Model for E-Commerce Systems Using Machine Learning and Cloud Analytics","Winner Mayo; Jolly I Ogbole; Precious Osobhalenewie Okoruwa; Odunayo Mercy Babatope","2023","10.62225/2583049x.2023.3.6.5418","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0479.pdf","1","corpus_analitico_unico_tratado"
"NEW-0480","Feasibility and impact of a large language model pipeline for surgical trial abstracts.","Abiola OJ, Nepogodiev D, Glasbey J, Omar O, Linder C, Ledda V, Bhangu A.","2026","10.1038/s41746-026-02788-y","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0480.pdf","4","corpus_analitico_unico_tratado"
"NEW-0482","Know your scientist: KYC as biosecurity infrastructure.","Feldman J, Feldman T, Anton AI.","2026","10.3389/fmicb.2026.1814993","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0482.pdf","1","corpus_analitico_unico_tratado"
"NEW-0485","Conversational AI and Personal Growth: Insights from a Critical Integrative Review.","Sharma S, Vohra P, Vowels LM.","2026","10.3390/bs16050756","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0485.pdf","2","corpus_analitico_unico_tratado"
"NEW-0488","Regulating AI with Purpose Limitation for Models","Rainer Mühlhoff; Hannah Ruschemeier","2024","10.21552/aire/2024/1/5","excluir_ou_contextual","excluir_ou_contextual","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0488.pdf","","corpus_analitico_unico_tratado"
"NEW-0491","Through the looking glass: ethical considerations regarding LLM-induced hallucinations to medical questions.","Kozlakidis Z, Wootton T, Mayrhofer MT.","2026","10.3389/fdgth.2026.1736616","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0491.pdf","1","corpus_analitico_unico_tratado"
"NEW-0493","Artificial Intelligence and Machine Learning in Pediatric Endocrine Tumors: Opportunities, Pitfalls, and a Roadmap for Trustworthy Clinical Translation.","Kuhlen M, Hellmann F, Pfaehler E, André E, Redlich A.","2026","10.3390/biomedicines14010146","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0493.pdf","1","corpus_analitico_unico_tratado"
"NEW-0494","Cardiovascular care with digital twin technology in the era of generative artificial intelligence","Phyllis Thangaraj; S. Benson; Evangelos K. Oikonomou; Folkert W. Asselbergs; Rohan Khera","2024","10.1093/eurheartj/ehae619","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0494.pdf","2","corpus_analitico_unico_tratado"
"NEW-0496","Editorial: Ethical considerations of large language models: challenges and best practices.","Velmovitsky PE, Arbuckle L, Papadopoulou P.","2026","10.3389/fdgth.2026.1807664","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0496.pdf","1","corpus_analitico_unico_tratado"
"NEW-0498","FUTURE-AI: international consensus guideline for trustworthy and deployable artificial intelligence in healthcare","Karim Lekadir; Alejandro F. Frangi; Antonio R. Porras; Ben Glocker; Celia Cintas; Curtis P. Langlotz; Eva Weicken; Folkert W. Asselbergs; Fred Prior; Professor Gary S. Collins; Georgios Kaissis; Gianna Tsakou; Irène Buvat; Jayashree Kalpathy-Cramer; John Mongan; Julia A. Schnabel; Kaisar Kushibar; Katrine Riklund; Kostas Marias; Lameck Mbangula Amugongo; Lauren A. Fromont; Lena Maier-Hein; Leonor Cerdá-Alberich; Luis Martí‐Bonmatí; M. Jorge Cardoso; Maciej Bobowicz; Mahsa Shabani; Manolis Tsiknakis; María A. Zuluaga; Marie-Christine Fritzsche; Marina Camacho; Marius George Linguraru; Markus Wenzel; Marleen de Bruijne; Martin G. Tolsgaard; Melanie Goisauf; Mónica Cano Abadía; Nikolaos Papanikolaou; Noussair Lazrak; Oriol Pujol; Richard Osuala; Sandy Napel; Sara Colantonio; Smriti Joshi; Stefan Klein; Susanna Aussó; Wendy Rogers; Zohaib Salahuddin; Martijn P. A. Starmans","2025","10.1136/bmj-2024-081554","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0498.pdf","2","corpus_analitico_unico_tratado"
"NEW-0502","Mapping the regulatory landscape for artificial intelligence in health within the European Union","Jelena Schmidt; Nienke Schutte; Stefan Buttigieg; David Novillo-Ortiz; Eric Sutherland; Michael Anderson; Bart de Witte; Michael Peolsson; Brigid Unim; Milena Pavlova; Ariel Dora Stern; Elías Mossialos; Robin van Kessel","2024","10.1038/s41746-024-01221-6","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0502.pdf","1","corpus_analitico_unico_tratado"
"NEW-0504","Streamlining IRB review of AI human subjects research (AIHSR): the three-stage framework.","Eto T, Miller H, Vidal D, Lifson M.","2026","10.3389/fsysb.2026.1804193","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0504.pdf","1","corpus_analitico_unico_tratado"
"NEW-0508","AI and Digital Tools in Dermatology: Addressing Access and Misinformation.","du Crest D, Madhumita M, Enbiale W, Ruiz Postigo JA, Malvehy J, Wongvibulsin S, Gupta S, Kittler H, Skayem C, Mahto A, Adamson AS, Lipoff JB, Papier A, Cartier H, Garson S, Freeman E.","2026","10.2196/79044","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0508.pdf","1","corpus_analitico_unico_tratado"
"NEW-0512","Mechanistic interpretability of reinforcement learning in Medicaid care coordination.","Basu S, Patel S, Sheth P, Muralidharan B, Elamaran N, Kinra A, Batniji R.","2026","10.1136/bmjhci-2025-101935","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0512.pdf","1","corpus_analitico_unico_tratado"
"NEW-0513","The Role of AI in Hospitals and Clinics: Transforming Healthcare in the 21st Century","Shiva Maleki Varnosfaderani; Mohamad Forouzanfar","2024","10.3390/bioengineering11040337","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0513.pdf","3","corpus_analitico_unico_tratado"
"NEW-0515","Advances in Precision Diagnostics and Personalized Therapeutics for Prostate Cancer: An Integrated Precision Continuum from Risk-Adapted Detection to Biomarker-Directed Therapy and Dynamic Monitoring.","Noro T, Utsumi T, Ikeda R, Sugimoto T, Ishitsuka N, Kadono Y, Suzuki Y, Iijima S, Sugizaki Y, Somoto T, Oka R, Endo T, Kamiya N, Suzuki H.","2026","10.3390/cancers18121909","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0515.pdf","1","corpus_analitico_unico_tratado"
"NEW-0520","Artificial intelligence in college students' mental health education: opportunities, challenges, and strategic responses.","Wang R, Sun X, Sun Y, Wang J.","2026","10.3389/fpsyg.2026.1794568","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0520.pdf","1","corpus_analitico_unico_tratado"
"NEW-0521","Toward Trustworthy AI Development: Mechanisms for Supporting Verifiable Claims","Miles Brundage; Shahar Avin; Jasmine Wang; Haydn Belfield; Gretchen Krueger; Gillian K. Hadfield; Heidy Khlaaf; Jingying Yang; Helen Toner; Ruth Fong; Tegan Maharaj; Pang Wei Koh; Sara Hooker; Jade Leung; Andrew Trask; Emma Bluemke; Jonathan Lebensold; Cullen O’Keefe; Mark Koren; Théo Ryffel; JB Rubinovitz; Tamay Besiroglu; Federica Carugati; Jack A. Clark; Peter Eckersley; Sarah Haas; Maritza Johnson; Ben Laurie; Alex Ingerman; Igor Krawczuk; Amanda Askell; Rosario Cammarota; Andrew J. Lohn; David Krueger; Charlotte Stix; Peter Henderson; Logan Graham; Carina Prunkl; Bianca Martin; Elizabeth Seger; Noa Zilberman; Seán Ó hÉigeartaigh; Frens Kroeger; Girish Sastry; Rebecca Kagan; Adrian Weller; Brian Tse; Elizabeth A. Barnes; Allan Dafoe; Paul Scharre; Ariel Herbert-Voss; Martijn Rasser; Shagun Sodhani; Carrick Flynn; Thomas Krendl Gilbert; Lisa Dyer; Saif Khan; Yoshua Bengio; Markus Anderljung","2020","10.48550/arxiv.2004.07213","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0521.pdf","1","corpus_analitico_unico_tratado"
"NEW-0522","Agentic AI: a comprehensive survey of architectures, applications, and future directions","Mohamad Abou Ali; Fadi Dornaika; Jinan Charafeddine","2025","10.1007/s10462-025-11422-4","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0522.pdf","1","corpus_analitico_unico_tratado"
"NEW-0524","Unveiling the dynamics of AI applications: A review of reviews using scientometrics and BERTopic modeling","Raghu Raman; Debidutta Pattnaik; Laurie Hughes; Prema Nedungadi","2024","10.1016/j.jik.2024.100517","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0524.pdf","3","corpus_analitico_unico_tratado"
"NEW-0527","Operationalizing and Implementing Pretrained, Large Artificial Intelligence Linguistic Models in the US Health Care System: Outlook of Generative Pretrained Transformer 3 (GPT-3) as a Service Model","Emre Sezgın; Joseph Sirrianni; Simon Lin Linwood","2022","10.2196/32875","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0527.pdf","1","corpus_analitico_unico_tratado"
"NEW-0529","Understanding accountability in algorithmic supply chains","Jennifer Cobbe; Michael Veale; Jatinder Singh","2023","10.1145/3593013.3594073","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0529.pdf","1","corpus_analitico_unico_tratado"
"NEW-0535","HAMAgent: human assisted multiagent system for emotion recognition and digital health-a survey and preliminary study.","Li Y, Sun Q, Xue J, Javadov A, Milling M, Zhang W, Kainz B, Schuller BW.","2026","10.3389/fdgth.2026.1803433","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0535.pdf","1","corpus_analitico_unico_tratado"
"NEW-0540","Adolescents & Anthropomorphic AI: Rethinking Design for Wellbeing An Evidence-Informed Synthesis for Youth Wellbeing and Safety","Mathilde Neugnot-Cerioli","2026","","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0540.pdf","1","corpus_analitico_unico_tratado"
"NEW-0542","Challenges and efforts in managing AI trustworthiness risks: a state of knowledge","Nineta Polemi; Isabel Praça; Kitty Kioskli; Adrien Bécue","2024","10.3389/fdata.2024.1381163","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0542.pdf","1","corpus_analitico_unico_tratado"
"NEW-0545","RESEARCH ON SOFTWARE DEVELOPMENT SCENARIOS FROM REAL INDUSTRIAL EXPERIENCE","M. Lyashkevych","2026","10.70286/isu-18.03.2026.033","apoio","apoio","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0545.pdf","1","corpus_analitico_unico_tratado"
"NEW-0547","Positive sentiments in early academic literature on DeepSeek: a cross-disciplinary mini review.","He Y, Giangan A, Vu N, Watters C.","2025","10.3389/frai.2025.1725853","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0547.pdf","2","corpus_analitico_unico_tratado"
"NEW-0548","Artificial intelligence risk management framework :","","2024","10.6028/nist.ai.600-1","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0548.pdf","1","corpus_analitico_unico_tratado"
"NEW-0553","Licensing high-risk artificial intelligence: Toward ex ante justification for a disruptive technology","Gianclaudio Malgieri; Frank Pasquale","2023","10.1016/j.clsr.2023.105899","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0553.pdf","1","corpus_analitico_unico_tratado"
"NEW-0554","Real-World Data Needs Real-World Doctors: When Automation Advances Faster Than Clinical Workflow.","Price A, Von Raesfeld C.","2026","10.2196/97972","incerto","incerto","triagem_semantica_206","","arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0554.pdf","1","corpus_analitico_unico_tratado"
